message_id,timestamp,author,content,is_reply,reply_context,is_edited,is_forward,action,ticker,strike,type,price,expiration,size,stop_price,trailing,trade_count,raw_parsed
1461039737044340787,2026-01-14T16:50:18.117000+00:00,ohiain,"$ASTS is sitting right at r/g spot, big pivot here on the chart. while $RKLB is having troubles at highs.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461040384409997372,2026-01-14T16:52:52.461000+00:00,ohiain,"$QQQ right at 50 day.

Notice how $ASTS is staying at highs, while the market is dumping, RS at it's finest.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461045102725042451,2026-01-14T17:11:37.395000+00:00,ohiain,"Setting a hard stop on these @ .85 as we can reclaim yesterday's close.

Let's see if we can get a push into NHOD + 94 ish area.

<@&1457740469353058469>",True,"Adding $ASTS 100c 16 Jan @.99

1/5th size (LOTTO TRADE)

Stop: Opening Print.

<@&1457740469353058469>",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461051962106576980,2026-01-14T17:38:52.799000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461052146945495092,2026-01-14T17:39:36.868000+00:00,ohiain,"$ASTS is having some trouble through this r/g pivot, but if we close near highs today... man this chart looks beautiful.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461054985214103582,2026-01-14T17:50:53.564000+00:00,ohiain,"Bang, NHOD!

Trimming 1/4th on weeklies here @1.25 +25% and moving stop to b/e.
Paying for risk on the whole position.

Still no trims on core position just yet.

<@&1457740469353058469>",False,,False,False,trim,RKLB,,,1.25,,quarter,,,1,"{""action"": ""trim"", ""ticker"": ""RKLB"", ""price"": 1.25, ""size"": ""quarter""}"
1461055623658471572,2026-01-14T17:53:25.781000+00:00,ohiain,"$ASTS is trying to get all the weak hands to sell, like what is that rejection off NHOD...",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461056848231661689,2026-01-14T17:58:17.742000+00:00,ohiain,"Looking to take first trims into 95 on the core position.

I've still got my weeklies set at b/e, I'm gonna hop off for a bit and get some grub. I won't be on the screen, so manage risk peeps!

<@&1457740469353058469>",True,"Bang, NHOD!

Trimming 1/4th on weeklies here @1.25 +25% and moving stop to b/e.
Paying for risk on the whole position.

Still no trims on core position just yet.

<@&1457740469353058469>",False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461082628877713438,2026-01-14T19:40:44.327000+00:00,ohiain,I'm back on the screens now for power hour.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461084625962139815,2026-01-14T19:48:40.469000+00:00,ohiain,https://tenor.com/view/uhhhhh-gif-18728531,True,I'm back on the screens now for power hour.,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461085789273325835,2026-01-14T19:53:17.824000+00:00,ohiain,send it to the moon will ya?  🙏,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461086338412707850,2026-01-14T19:55:28.749000+00:00,ohiain,"I've gotta know when to be quiet, I keep jixing myself.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461091682186690641,2026-01-14T20:16:42.804000+00:00,ohiain,"If we can get one more HOD push, I'm looking to scale into strength above the 94 pivot.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461092622440595466,2026-01-14T20:20:26.978000+00:00,ohiain,"Trimming 1/5th @ 4.65 +23%

I have to trim something into this pop!
Paying for risk here, now I can let it breathe.

Watching for a strong close to swing the rest.

<@&1457740469353058469>",True,"Adding $ASTS 120c Feb 20 @3.80

half size (9 day + 90/OP reclaim)

Stop: LOD

<@&1457740469353058469>",False,False,trim,ASTS,,,4.65,,quarter,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 4.65, ""size"": ""quarter""}"
1461092941400379435,2026-01-14T20:21:43.024000+00:00,ohiain,TOC we could get PAID here if they close it strong!!  🔥,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461095119775072296,2026-01-14T20:30:22.389000+00:00,ohiain,"They want Aerospace way higher tomorrow, I can just feel the tingle in my bones  😆 !!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461096961707872276,2026-01-14T20:37:41.540000+00:00,ohiain,"Trimming weeklies here @ 1.60 +60% !!!

**Moving stops to b/e on:**

$ASTS 100c 16 Jan (lotto) 2/5th left
$ASTS 120c 20 Feb (core position) 4/5th left

<@&1457740469353058469>",True,"Adding $ASTS 100c 16 Jan @.99

1/5th size (LOTTO TRADE)

Stop: Opening Print.

<@&1457740469353058469>",True,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461097033707295074,2026-01-14T20:37:58.706000+00:00,ohiain,These could easily go 200%+ tm.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461097911239573708,2026-01-14T20:41:27.926000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461098453986709606,2026-01-14T20:43:37.327000+00:00,ohiain,"$ASTS one of the best looking charts heading into tm IMO:

- leader
- hot theme
- above all moving averages
- following right behind $RKLB
- RS over the overall market today
- heading for 100+ psych b/o

I mean like cmon...",False,,True,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461098660745187328,2026-01-14T20:44:26.622000+00:00,ohiain,"$RKLB in price discovery mode rn, could go parabolic... who knows??",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461099735858282578,2026-01-14T20:48:42.949000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461100154923909276,2026-01-14T20:50:22.862000+00:00,ohiain,"The breakout is above 100 btw... the move hasn't even started, and we got in at 90... I think this could be huge into EOW+.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461103439714058430,2026-01-14T21:03:26.017000+00:00,ohiain,"**Position Update:**

$ASTS 100c 16 Jan (lotto) 2/5th left +60% into close
$ASTS 120c 20 Feb (core position) 4/5th left +30% into close

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461103637110722675,2026-01-14T21:04:13.080000+00:00,ohiain,"Forgot to update before close, my apologies fam!! Great start on $ASTS position, let's see if we can get a move above +100 into EOW!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461113406701572200,2026-01-14T21:43:02.332000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461113503674007644,2026-01-14T21:43:25.452000+00:00,ohiain,$ASTS U&R entry setup heading into tm:,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461358928221700227,2026-01-15T13:58:39.224000+00:00,ohiain,"Morning family!! Markets are gapping up hard across the board this morning, with $SPY, $QQQ, $IWM, and $ARKK all opening significantly higher. The only scheduled data we have today is unemployment claims, so outside of that, this is largely a price driven move. $IWM continues to stand out as the cle",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461360496958509088,2026-01-15T14:04:53.240000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461360703964188673,2026-01-15T14:05:42.594000+00:00,ohiain,"$ONDS is the main focus for me today. I would've liked to see another day or two build out to the right, but I don't think we will get that. Very strong name!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461365109866762255,2026-01-15T14:23:13.043000+00:00,ohiain,"I have b/e stops on both $ASTS positions. I will not let a trade deep in profit go red.

I can always re-enter.

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461369215066833049,2026-01-15T14:39:31.799000+00:00,ohiain,"I'm in profit on both $ASTS positions, waiting.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461370439388364922,2026-01-15T14:44:23.700000+00:00,ohiain,"Trimming my core position 4.80 from 3.80 +26%

Derisking at PHOD!

<@&1457740469353058469>",False,,False,False,trim,ASTS,,,4.8,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 4.8, ""size"": ""full""}"
1461371792621965333,2026-01-15T14:49:46.336000+00:00,ohiain,"TRIMMING WEEEKLIES HERE @ 1.75 +75%%

PAYY MEE $ASTS!!

<@&1457740469353058469>",False,,False,False,trim,ASTS,,call,1.75,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""type"": ""call"", ""price"": 1.75, ""size"": ""full""}"
1461372334395887700,2026-01-15T14:51:55.505000+00:00,ohiain,"Stops are at b/e for both positions!!!! Deep in cushion and trimmed down to sizable positions, letting these work 🤝",False,,False,False,stop_update,ASTS,,,,,,BE,,1,"{""action"": ""stop_update"", ""ticker"": ""ASTS"", ""stop_price"": ""BE""}"
1461372965466800235,2026-01-15T14:54:25.964000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461373036123918367,2026-01-15T14:54:42.810000+00:00,ohiain,"They might actually do it today, patience, patience, patience.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461373424650682380,2026-01-15T14:56:15.442000+00:00,ohiain,"TRIMMING 3/4ths on WEEKLIES @ 2.10 +117%

We are absolutley printing 🔥

<@&1457740469353058469>",True,"TRIMMING WEEEKLIES HERE @ 1.75 +75%%

PAYY MEE $ASTS!!

<@&1457740469353058469>",False,False,trim,ASTS,,,2.1,,quarter,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 2.1, ""size"": ""quarter""}"
1461373610970054738,2026-01-15T14:56:59.864000+00:00,ohiain,"I'm up 40% on 20 Feb core position, will scale some into 98 strength. So don't wait for my alert!",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461375704619810877,2026-01-15T15:05:19.029000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461375787533078804,2026-01-15T15:05:38.797000+00:00,ohiain,"$ACHR could catch some momentum here with $ASTS going, very intriguing spot on the chart.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461376116370706493,2026-01-15T15:06:57.198000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461376141674942516,2026-01-15T15:07:03.231000+00:00,ohiain,$JOBY also looks amazing over the 15 pivot.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461376770421948482,2026-01-15T15:09:33.136000+00:00,ohiain,"TRIMMMING core $ASTS position @ 5.75 from 3.80 +50%

NHOD + 98!!!! 

<@&1457740469353058469>",True,"Trimming my core position 4.80 from 3.80 +26%

Derisking at PHOD!

<@&1457740469353058469>",False,False,trim,ASTS,,,5.75,,full,,,1,"{""action"": ""trim"", ""ticker"": ""ASTS"", ""price"": 5.75, ""size"": ""full""}"
1461377023007133697,2026-01-15T15:10:33.357000+00:00,ohiain,"WOW what a trade to end the week, this could squeeze through 100 today and if it does.... oh boy I better buckle up.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461378652611547438,2026-01-15T15:17:01.885000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461378662426476596,2026-01-15T15:17:04.225000+00:00,ohiain,$SEI on watch.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461379734196715704,2026-01-15T15:21:19.755000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461379782922211552,2026-01-15T15:21:31.372000+00:00,ohiain,$UMAC setting up for a potential inside day setup.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461382289627021497,2026-01-15T15:31:29.017000+00:00,ohiain,,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461382417913872560,2026-01-15T15:31:59.603000+00:00,ohiain,$CIFR might make me pull the trigger here off 9 day + PLOD undercut.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461384895426334720,2026-01-15T15:41:50.288000+00:00,ohiain,"Adding $CIFR 20c 20 Feb @1.42

1/2 size (VWAP reclaim, DTL retest, 35% LOD, 30 min pivot off 9 day undercut)

Stop: LOD

<@&1457740469353058469>",True,,False,False,buy,CIFR,20,call,1.42,2026-02-20,half,LOD,False,1,"{""action"": ""buy"", ""ticker"": ""CIFR"", ""strike"": 20, ""type"": ""call"", ""expiration"": ""2026-02-20"", ""price"": 1.42, ""size"": ""half"", ""stop_price"": ""LOD"", ""trailing"": false}"
1461385006424260668,2026-01-15T15:42:16.752000+00:00,ohiain,"$CIFR looking for some momentum back over PLOD, let's see if buyers step in at the 9 day.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461387710760488980,2026-01-15T15:53:01.516000+00:00,ohiain,Watching this 5 min close on $UMAC.,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461387897717391553,2026-01-15T15:53:46.090000+00:00,ohiain,"Adding $UMAC 17.5c 20 Feb @1.70

1/2 size (VWAP reclaim, 30 min pivot off 9day)

Stop: LOD

<@&1457740469353058469>",False,,True,False,buy,UMAC,17.5,call,1.7,2026-02-20,half,LOD,False,1,"{""action"": ""buy"", ""ticker"": ""UMAC"", ""strike"": 17.5, ""type"": ""call"", ""expiration"": ""2026-02-20"", ""price"": 1.7, ""size"": ""half"", ""stop_price"": ""LOD"", ""trailing"": false}"
1461387995889406033,2026-01-15T15:54:09.496000+00:00,ohiain,I'm feeling good from $ASTS this morning and opened up too many positions 🤣,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461388388685844481,2026-01-15T15:55:43.146000+00:00,ohiain,"I'm sitting the rest of the day and managing my current positions:

$ASTS (I've got b/e stops on these)
$CIFR 20c 20 Feb @1.42
$UMAC 17.5c 20 Feb @1.70

Took on more risk this AM because I'm in cushion from $ASTS, always know your own risk appetite!

<@&1457740469353058469>",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461388604277391423,2026-01-15T15:56:34.547000+00:00,ohiain,,True,[Could not fetch],False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461388606508634314,2026-01-15T15:56:35.079000+00:00,ohiain,I got in before you <@1024375625219317812> 😜,False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461394518040645652,2026-01-15T16:20:04.498000+00:00,ohiain,"I will trim 1/5th $CIFR into NHOD push and pay for my risk, everyone.",False,,False,False,trim,CIFR,,,,,quarter,,,1,"{""action"": ""trim"", ""ticker"": ""CIFR"", ""size"": ""quarter""}"
1461395385573441722,2026-01-15T16:23:31.334000+00:00,ohiain,"I feel like they're about to MOOON $ASTS, so I will look to trim the runners I have on the weeklies + my core position if we break above 100 pivot.",False,,False,False,null,,,,,,,,,0,"{""action"": ""null""}"
1461396472171069510,2026-01-15T16:27:50.399000+00:00,ohiain,I will also trim my $UMAC into the 17 b/o.,True,"I will trim 1/5th $CIFR into NHOD push and pay for my risk, everyone.",False,False,trim,UMAC,,call,market,,quarter,,,1,"{""action"": ""trim"", ""ticker"": ""UMAC"", ""type"": ""call"", ""size"": ""quarter"", ""price"": ""market""}"
